tourist_id,index,event,data,timestamp
641,0,ID_ISSUED,"{""digital_id"": ""STS-72FE5FDA351B"", ""document"": ""XXXX-XXXX-1923"", ""name"": ""Jayanta Hazarika"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-10T12:45:00""}",2026-07-27 13:45:00
641,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-27 14:26:00
641,2,CHECKIN,"{""lat"": 26.1061, ""lng"": 91.5859, ""location"": ""LGB International Airport""}",2026-07-29 07:45:00
641,3,CHECKOUT,"{""location"": ""Majuli River Island"", ""trip_completed"": true}",2026-08-10 12:45:00
642,0,ID_ISSUED,"{""digital_id"": ""STS-14A8C7372CCD"", ""document"": ""YST2645932"", ""name"": ""Bornali Barua"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-19T13:00:00""}",2026-08-10 15:00:00
642,1,KYC_VERIFIED,"{""document_type"": ""voterid"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-10 15:15:00
642,2,CHECKIN,"{""lat"": 25.9333, ""lng"": 91.4333, ""location"": ""Chandubi Lake""}",2026-08-14 09:00:00
642,3,CHECKOUT,"{""location"": ""En route to Accoland Water Park"", ""trip_completed"": true}",2026-08-19 13:00:00
643,0,ID_ISSUED,"{""digital_id"": ""STS-A2F3A0883E0A"", ""document"": ""XXXX-XXXX-5462"", ""name"": ""Aditya Baishya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-14T10:15:00""}",2026-08-07 03:15:00
643,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-07 03:41:00
643,2,CHECKIN,"{""lat"": 26.25, ""lng"": 91.5167, ""location"": ""Hajo Pilgrimage Town""}",2026-08-11 05:15:00
643,3,CHECKOUT,"{""location"": ""En route to Navagraha Temple"", ""trip_completed"": true}",2026-08-14 10:15:00
644,0,ID_ISSUED,"{""digital_id"": ""STS-0C612967D847"", ""document"": ""XXXX-XXXX-7181"", ""name"": ""Bornali Choudhury"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-11T15:00:00""}",2026-08-25 05:00:00
644,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-25 05:09:00
644,2,CHECKIN,"{""lat"": 26.1857, ""lng"": 91.7477, ""location"": ""Nehru Park""}",2026-09-09 07:00:00
645,0,ID_ISSUED,"{""digital_id"": ""STS-4FFEB704A942"", ""document"": ""XXXX-XXXX-6314"", ""name"": ""Hemanta Reddy"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-22T20:15:00""}",2026-08-03 22:15:00
645,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-03 22:27:00
645,2,CHECKIN,"{""lat"": 26.1664, ""lng"": 91.7055, ""location"": ""Kamakhya Temple""}",2026-08-19 07:15:00
645,3,CHECKOUT,"{""location"": ""En route to Kamakhya Temple"", ""trip_completed"": true}",2026-08-22 20:15:00
646,0,ID_ISSUED,"{""digital_id"": ""STS-2F58CDC0220B"", ""document"": ""XXXX-XXXX-2801"", ""name"": ""Tanvi Gogoi"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-03T13:00:00""}",2026-07-16 08:00:00
646,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-16 08:31:00
646,2,CHECKIN,"{""lat"": 26.6338, ""lng"": 92.8, ""location"": ""Tezpur""}",2026-07-26 08:00:00
646,3,CHECKOUT,"{""location"": ""Ziro Valley"", ""trip_completed"": true}",2026-08-03 13:00:00
647,0,ID_ISSUED,"{""digital_id"": ""STS-DD3AA7D73BB4"", ""document"": ""XXXX-XXXX-9600"", ""name"": ""Dhruv Rajkhowa"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-03T15:15:00""}",2026-08-08 13:15:00
647,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-08 13:57:00
647,2,CHECKIN,"{""lat"": 26.1664, ""lng"": 91.7055, ""location"": ""Kamakhya Temple""}",2026-08-29 06:15:00
647,3,CHECKOUT,"{""location"": ""En route to Kamakhya Temple"", ""trip_completed"": true}",2026-09-03 15:15:00
648,0,ID_ISSUED,"{""digital_id"": ""STS-0B3665CFF832"", ""document"": ""XXXX-XXXX-2823"", ""name"": ""Anjali Choudhury"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-06T16:15:00""}",2026-07-13 23:15:00
648,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-13 23:30:00
648,2,CHECKIN,"{""lat"": 26.3667, ""lng"": 91.6333, ""location"": ""Madan Kamdev Ruins""}",2026-08-03 06:15:00
648,3,CHECKOUT,"{""location"": ""Umananda Island"", ""trip_completed"": true}",2026-08-06 16:15:00
649,0,ID_ISSUED,"{""digital_id"": ""STS-C7785F770599"", ""document"": ""467606416"", ""name"": ""Ethan Rodriguez"", ""nationality"": ""American"", ""trip_end"": ""2026-08-01T20:00:00""}",2026-07-16 01:00:00
649,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-16 01:26:00
649,2,CHECKIN,"{""lat"": 25.19, ""lng"": 92.02, ""location"": ""Dawki / Umngot River""}",2026-07-23 11:00:00
649,3,CHECKOUT,"{""location"": ""En route to Ri Kynjai, Umiam (stay 2)"", ""trip_completed"": true}",2026-08-01 20:00:00
650,0,ID_ISSUED,"{""digital_id"": ""STS-FA4F19A448FA"", ""document"": ""XXXX-XXXX-8138"", ""name"": ""Ishita Patel"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-18T15:45:00""}",2026-07-31 08:45:00
650,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-31 08:58:00
650,2,CHECKIN,"{""lat"": 26.135, ""lng"": 91.805, ""location"": ""Six Mile""}",2026-08-16 06:45:00
650,3,CHECKOUT,"{""location"": ""En route to Six Mile"", ""trip_completed"": true}",2026-08-18 15:45:00
651,0,ID_ISSUED,"{""digital_id"": ""STS-545CEACCFE98"", ""document"": ""YYN4252590"", ""name"": ""Aarav Rajkhowa"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-02T12:15:00""}",2026-07-15 21:15:00
651,1,KYC_VERIFIED,"{""document_type"": ""voterid"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-15 21:31:00
651,2,CHECKIN,"{""lat"": 26.1667, ""lng"": 91.5667, ""location"": ""Sualkuchi Silk Village""}",2026-07-30 09:15:00
651,3,CHECKOUT,"{""location"": ""Pan Bazaar"", ""trip_completed"": true}",2026-08-02 12:15:00
652,0,ID_ISSUED,"{""digital_id"": ""STS-251CF1AE7445"", ""document"": ""HJ046035"", ""name"": ""Emma Roy"", ""nationality"": ""Canadian"", ""trip_end"": ""2026-08-01T01:30:00""}",2026-07-09 12:30:00
652,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-09 13:07:00
652,2,CHECKIN,"{""lat"": 26.144, ""lng"": 91.8058, ""location"": ""Srimanta Sankaradeva Kalakshetra""}",2026-07-27 11:30:00
652,3,CHECKOUT,"{""location"": ""En route to Vivanta Guwahati (stay 1)"", ""trip_completed"": true}",2026-08-01 01:30:00
653,0,ID_ISSUED,"{""digital_id"": ""STS-F0F517EEB2E0"", ""document"": ""180858060"", ""name"": ""Olivia Rodriguez"", ""nationality"": ""American"", ""trip_end"": ""2026-07-24T22:45:00""}",2026-07-14 11:45:00
653,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-14 11:48:00
653,2,CHECKIN,"{""lat"": 26.12, ""lng"": 91.65, ""location"": ""Deepor Beel Wildlife Sanctuary""}",2026-07-22 10:45:00
653,3,CHECKOUT,"{""location"": ""En route to Deepor Beel Wildlife Sanctuary"", ""trip_completed"": true}",2026-07-24 22:45:00
654,0,ID_ISSUED,"{""digital_id"": ""STS-30D7C6F6C608"", ""document"": ""XXXX-XXXX-4658"", ""name"": ""Junmoni Choudhury"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-30T15:30:00""}",2026-07-12 10:30:00
654,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-12 10:39:00
654,2,CHECKIN,"{""lat"": 25.247, ""lng"": 91.715, ""location"": ""Living Root Bridge, Nongriat""}",2026-07-25 11:30:00
654,3,CHECKOUT,"{""location"": ""En route to Nohkalikai Falls"", ""trip_completed"": true}",2026-07-30 15:30:00
655,0,ID_ISSUED,"{""digital_id"": ""STS-EFBBB119E5DC"", ""document"": ""XXXX-XXXX-7739"", ""name"": ""Sneha Kumar"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-14T15:45:00""}",2026-08-20 22:45:00
655,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-20 23:19:00
655,2,CHECKIN,"{""lat"": 26.1905, ""lng"": 91.748, ""location"": ""Brahmaputra Riverfront""}",2026-09-09 05:45:00
656,0,ID_ISSUED,"{""digital_id"": ""STS-77CF3D1838BD"", ""document"": ""HJ915811"", ""name"": ""Logan Gagnon"", ""nationality"": ""Canadian"", ""trip_end"": ""2026-08-19T17:00:00""}",2026-08-10 12:00:00
656,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-10 12:40:00
656,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-08-16 11:00:00
656,3,CHECKOUT,"{""location"": ""En route to Hotel Rajmahal (stay 1)"", ""trip_completed"": true}",2026-08-19 17:00:00
657,0,ID_ISSUED,"{""digital_id"": ""STS-2F26F4A37EF3"", ""document"": ""C85604977"", ""name"": ""Jonas Wagner"", ""nationality"": ""German"", ""trip_end"": ""2026-09-06T11:30:00""}",2026-08-03 12:30:00
657,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-03 12:34:00
657,2,CHECKIN,"{""lat"": 26.1061, ""lng"": 91.5859, ""location"": ""LGB International Airport""}",2026-08-22 05:30:00
658,0,ID_ISSUED,"{""digital_id"": ""STS-D033C85629E6"", ""document"": ""BX6200870"", ""name"": ""Rumana Uddin"", ""nationality"": ""Bangladeshi"", ""trip_end"": ""2026-08-23T19:15:00""}",2026-08-04 16:15:00
658,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-04 16:44:00
658,2,CHECKIN,"{""lat"": 26.5775, ""lng"": 93.1711, ""location"": ""Kaziranga National Park""}",2026-08-11 06:15:00
658,3,CHECKOUT,"{""location"": ""Agartala"", ""trip_completed"": true}",2026-08-23 19:15:00
659,0,ID_ISSUED,"{""digital_id"": ""STS-1668B73FFDE7"", ""document"": ""XXXX-XXXX-3276"", ""name"": ""Meera Saikia"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-30T14:30:00""}",2026-07-28 07:30:00
659,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-28 07:32:00
659,2,CHECKIN,"{""lat"": 26.6338, ""lng"": 92.8, ""location"": ""Tezpur""}",2026-08-17 05:30:00
659,3,CHECKOUT,"{""location"": ""Ziro Valley"", ""trip_completed"": true}",2026-08-30 14:30:00
660,0,ID_ISSUED,"{""digital_id"": ""STS-CDD96CB9BF8A"", ""document"": ""XXXX-XXXX-5771"", ""name"": ""Rupam Singh"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-05T14:45:00""}",2026-08-25 02:45:00
660,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-25 03:11:00
660,2,CHECKIN,"{""lat"": 25.9333, ""lng"": 91.4333, ""location"": ""Chandubi Lake""}",2026-08-31 11:45:00
660,3,CHECKOUT,"{""location"": ""En route to Radisson Blu Guwahati (stay 2)"", ""trip_completed"": true}",2026-09-05 14:45:00
661,0,ID_ISSUED,"{""digital_id"": ""STS-72B043C048C3"", ""document"": ""XXXX-XXXX-6543"", ""name"": ""Nikhil Barua"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-04T13:15:00""}",2026-07-25 20:15:00
661,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-25 20:21:00
661,2,CHECKIN,"{""lat"": 26.1061, ""lng"": 91.5859, ""location"": ""LGB International Airport""}",2026-08-02 05:15:00
661,3,CHECKOUT,"{""location"": ""En route to La Maison de Ananda, Majuli (stay 2)"", ""trip_completed"": true}",2026-08-04 13:15:00
662,0,ID_ISSUED,"{""digital_id"": ""STS-9E0696BFBC83"", ""document"": ""Z9044956"", ""name"": ""Ishita Bhattacharya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-15T19:45:00""}",2026-08-15 08:45:00
662,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-15 08:49:00
662,2,CHECKIN,"{""lat"": 26.1061, ""lng"": 91.5859, ""location"": ""LGB International Airport""}",2026-09-03 07:45:00
663,0,ID_ISSUED,"{""digital_id"": ""STS-10FF244D2082"", ""document"": ""BX1750927"", ""name"": ""Rumana Alam"", ""nationality"": ""Bangladeshi"", ""trip_end"": ""2026-08-25T16:45:00""}",2026-07-19 10:45:00
663,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-19 11:12:00
663,2,CHECKIN,"{""lat"": 23.7271, ""lng"": 92.7176, ""location"": ""Aizawl""}",2026-08-10 05:45:00
663,3,CHECKOUT,"{""location"": ""Gangtok"", ""trip_completed"": true}",2026-08-25 16:45:00
664,0,ID_ISSUED,"{""digital_id"": ""STS-7F9973CFE8B4"", ""document"": ""XXXX-XXXX-6315"", ""name"": ""Rituparna Sharma"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-25T22:15:00""}",2026-07-16 15:15:00
664,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-16 15:26:00
664,2,CHECKIN,"{""lat"": 26.1964, ""lng"": 91.7453, ""location"": ""Umananda Island""}",2026-07-23 10:15:00
664,3,CHECKOUT,"{""location"": ""Dighalipukhuri"", ""trip_completed"": true}",2026-07-25 22:15:00
665,0,ID_ISSUED,"{""digital_id"": ""STS-31CBAF5E3476"", ""document"": ""NP4940060"", ""name"": ""Anjana Gurung"", ""nationality"": ""Nepali"", ""trip_end"": ""2026-09-09T13:15:00""}",2026-09-06 02:15:00
665,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-09-06 02:52:00
665,2,CHECKIN,"{""lat"": 26.142, ""lng"": 91.79, ""location"": ""Dispur Secretariat""}",2026-09-06 09:15:00
666,0,ID_ISSUED,"{""digital_id"": ""STS-2149238294FE"", ""document"": ""XXXX-XXXX-7078"", ""name"": ""Tanvi Das"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-06T19:15:00""}",2026-08-23 04:15:00
666,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-23 04:33:00
666,2,CHECKIN,"{""lat"": 26.09, ""lng"": 91.59, ""location"": ""Accoland Water Park""}",2026-09-02 06:15:00
667,0,ID_ISSUED,"{""digital_id"": ""STS-4F28F48AD16C"", ""document"": ""XXXX-XXXX-1031"", ""name"": ""Jayanta Rajkhowa"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-24T23:45:00""}",2026-07-31 07:45:00
667,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-31 08:07:00
667,2,CHECKIN,"{""lat"": 26.1667, ""lng"": 91.5667, ""location"": ""Sualkuchi Silk Village""}",2026-08-21 10:45:00
667,3,CHECKOUT,"{""location"": ""Uzan Bazar Ghat"", ""trip_completed"": true}",2026-08-24 23:45:00
668,0,ID_ISSUED,"{""digital_id"": ""STS-CDEA69F7AE60"", ""document"": ""XXXX-XXXX-5557"", ""name"": ""Kavya Ghosh"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-26T13:45:00""}",2026-08-19 16:45:00
668,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-19 16:59:00
668,2,CHECKIN,"{""lat"": 26.1749, ""lng"": 91.7789, ""location"": ""Navagraha Temple""}",2026-08-23 08:45:00
668,3,CHECKOUT,"{""location"": ""En route to Hotel Nandan (stay 1)"", ""trip_completed"": true}",2026-08-26 13:45:00
669,0,ID_ISSUED,"{""digital_id"": ""STS-0BBC0373ED54"", ""document"": ""XXXX-XXXX-2043"", ""name"": ""Anurag Patel"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-09T10:45:00""}",2026-08-31 05:45:00
669,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-31 05:56:00
669,2,CHECKIN,"{""lat"": 26.1856, ""lng"": 91.7455, ""location"": ""Pan Bazaar""}",2026-09-05 05:45:00
670,0,ID_ISSUED,"{""digital_id"": ""STS-C6921018C5D7"", ""document"": ""18938054"", ""name"": ""Tamar Peretz"", ""nationality"": ""Israeli"", ""trip_end"": ""2026-08-04T19:30:00""}",2026-07-05 01:30:00
670,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-05 02:03:00
670,2,CHECKIN,"{""lat"": 24.817, ""lng"": 93.9368, ""location"": ""Imphal""}",2026-07-25 11:30:00
670,3,CHECKOUT,"{""location"": ""Gangtok"", ""trip_completed"": true}",2026-08-04 19:30:00
671,0,ID_ISSUED,"{""digital_id"": ""STS-7D60411A0B0A"", ""document"": ""XXXX-XXXX-6575"", ""name"": ""Tanvi Kalita"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-04T15:00:00""}",2026-07-19 05:00:00
671,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-19 05:06:00
671,2,CHECKIN,"{""lat"": 26.1856, ""lng"": 91.7625, ""location"": ""Guwahati Planetarium""}",2026-08-02 05:00:00
671,3,CHECKOUT,"{""location"": ""En route to Guwahati Planetarium"", ""trip_completed"": true}",2026-08-04 15:00:00
672,0,ID_ISSUED,"{""digital_id"": ""STS-7705FCA43835"", ""document"": ""XXXX-XXXX-1934"", ""name"": ""Divya Reddy"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-14T21:00:00""}",2026-08-06 21:00:00
672,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-06 21:24:00
672,2,CHECKIN,"{""lat"": 26.135, ""lng"": 91.805, ""location"": ""Six Mile""}",2026-08-13 10:00:00
672,3,CHECKOUT,"{""location"": ""En route to Six Mile"", ""trip_completed"": true}",2026-08-14 21:00:00
673,0,ID_ISSUED,"{""digital_id"": ""STS-8AEE253B396B"", ""document"": ""XXXX-XXXX-8654"", ""name"": ""Utpal Banerjee"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-17T17:45:00""}",2026-09-06 15:45:00
673,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-09-06 16:26:00
673,2,CHECKIN,"{""lat"": 27.3314, ""lng"": 88.6138, ""location"": ""Gangtok""}",2026-09-07 06:45:00
674,0,ID_ISSUED,"{""digital_id"": ""STS-2EAC80A04EC8"", ""document"": ""811514359"", ""name"": ""Oliver Walker"", ""nationality"": ""British"", ""trip_end"": ""2026-09-13T20:15:00""}",2026-08-23 21:15:00
674,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-23 21:36:00
674,2,CHECKIN,"{""lat"": 25.19, ""lng"": 92.02, ""location"": ""Dawki / Umngot River""}",2026-09-07 07:15:00
675,0,ID_ISSUED,"{""digital_id"": ""STS-2797BDEA2806"", ""document"": ""Z4690549"", ""name"": ""Rupam Singh"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-06T00:30:00""}",2026-08-15 10:30:00
675,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-15 11:05:00
675,2,CHECKIN,"{""lat"": 26.1861, ""lng"": 91.7503, ""location"": ""Dighalipukhuri""}",2026-09-03 10:30:00
676,0,ID_ISSUED,"{""digital_id"": ""STS-3F5ACD24B99C"", ""document"": ""XXXX-XXXX-9338"", ""name"": ""Tanvi Patel"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-25T09:30:00""}",2026-08-17 03:30:00
676,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-17 04:01:00
676,2,CHECKIN,"{""lat"": 26.9826, ""lng"": 94.6425, ""location"": ""Sivasagar""}",2026-08-18 06:30:00
676,3,CHECKOUT,"{""location"": ""LGB International Airport"", ""trip_completed"": true}",2026-08-25 09:30:00
677,0,ID_ISSUED,"{""digital_id"": ""STS-AAE0DE16AB4D"", ""document"": ""XXXX-XXXX-3324"", ""name"": ""Rupam Patel"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-04T11:15:00""}",2026-08-16 15:15:00
677,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-16 15:25:00
677,2,CHECKIN,"{""lat"": 26.1905, ""lng"": 91.748, ""location"": ""Brahmaputra Riverfront""}",2026-08-30 06:15:00
677,3,CHECKOUT,"{""location"": ""Gandhi Mandap, Sarania Hill"", ""trip_completed"": true}",2026-09-04 11:15:00
678,0,ID_ISSUED,"{""digital_id"": ""STS-032D91CE760C"", ""document"": ""560882919"", ""name"": ""Emily Wilson"", ""nationality"": ""American"", ""trip_end"": ""2026-07-29T16:00:00""}",2026-07-04 08:00:00
678,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-04 08:42:00
678,2,CHECKIN,"{""lat"": 26.1664, ""lng"": 91.7055, ""location"": ""Kamakhya Temple""}",2026-07-25 07:00:00
678,3,CHECKOUT,"{""location"": ""En route to Fancy Bazaar"", ""trip_completed"": true}",2026-07-29 16:00:00
679,0,ID_ISSUED,"{""digital_id"": ""STS-B7001D4F4E66"", ""document"": ""XXXX-XXXX-1112"", ""name"": ""Kabir Nath"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-22T18:15:00""}",2026-08-08 09:15:00
679,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-08 09:37:00
679,2,CHECKIN,"{""lat"": 26.1964, ""lng"": 91.7453, ""location"": ""Umananda Island""}",2026-08-20 07:15:00
679,3,CHECKOUT,"{""location"": ""Gandhi Mandap, Sarania Hill"", ""trip_completed"": true}",2026-08-22 18:15:00
680,0,ID_ISSUED,"{""digital_id"": ""STS-DBE9AC7B2B88"", ""document"": ""BX7990158"", ""name"": ""Ayesha Hossain"", ""nationality"": ""Bangladeshi"", ""trip_end"": ""2026-09-10T11:00:00""}",2026-08-20 15:00:00
680,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-20 15:05:00
680,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-09-08 06:00:00
